"ADOB_ID";"ADOB_LIIK";"ADS_OID";"TUNNUS";"ETAK_ID";"HOONE_OID";"AADRESS";"VIITEPUNKT_X";"VIITEPUNKT_Y";"OLEK";"KEHTIV_ALATES";"KEHTIV_KUNI"
9016106;"AY";"AY00001629";"1629";;;"Ida-Viru maakond, Lüganuse vald, Erra-Liiva küla";670878,95;6584361,19;"K";6.11.2017;
9016402;"AY";"AY00004998";"4998";;;"Viljandi maakond, Põhja-Sakala vald, Mudiste küla";592292,01;6487088,6;"K";6.11.2017;
9016403;"AY";"AY00005031";"5031";;;"Viljandi maakond, Põhja-Sakala vald, Munsi küla";586715,81;6485322,73;"K";6.11.2017;
9016404;"AY";"AY00005196";"5196";;;"Viljandi maakond, Põhja-Sakala vald, Mäeküla";594285,54;6485919,34;"K";6.11.2017;
9016407;"AY";"AY00005669";"5669";;;"Viljandi maakond, Põhja-Sakala vald, Olustvere alevik";590711,05;6491557,03;"K";6.11.2017;
9016432;"AY";"AY00009123";"9123";;;"Viljandi maakond, Põhja-Sakala vald, Vastemõisa küla";584234,03;6478224,7;"K";6.11.2017;
9016438;"AY";"AY00009561";"9561";;;"Viljandi maakond, Põhja-Sakala vald, Võlli küla";579142,78;6485292,84;"K";6.11.2017;
9016324;"AY";"AY00004989";"4989";;;"Viljandi maakond, Mulgi vald, Morna küla";594116,05;6448041,61;"K";6.11.2017;
9016325;"AY";"AY00005020";"5020";;;"Viljandi maakond, Mulgi vald, Mulgi küla";578689,62;6455928,95;"K";6.11.2017;
9016327;"AY";"AY03659393";"5145";;;"Viljandi maakond, Mulgi vald, Mõisaküla linn";569759,22;6439707,91;"K";6.11.2017;
9016330;"AY";"AY00005411";"5411";;;"Viljandi maakond, Mulgi vald, Niguli küla";581708,75;6453593,86;"K";6.11.2017;
9016332;"AY";"AY00006106";"6106";;;"Viljandi maakond, Mulgi vald, Penuja küla";580201,79;6436264,47;"K";6.11.2017;
9016334;"AY";"AY00006335";"6335";;;"Viljandi maakond, Mulgi vald, Pornuse küla";584847,46;6445855,79;"K";6.11.2017;
9016338;"AY";"AY00006621";"6621";;;"Viljandi maakond, Mulgi vald, Pärsi küla";591287,45;6446843,28;"K";6.11.2017;
9016107;"AY";"AY00001631";"1631";;;"Ida-Viru maakond, Lüganuse vald, Erra alevik";670070,05;6585853,36;"K";6.11.2017;
9016108;"AY";"AY00001871";"1871";;;"Ida-Viru maakond, Lüganuse vald, Hirmuse küla";669457,91;6581051,24;"K";6.11.2017;
9016413;"AY";"AY00006502";"6502";;;"Viljandi maakond, Põhja-Sakala vald, Põhjaka küla";582356,81;6492086,67;"K";6.11.2017;
9016415;"AY";"AY00006897";"6897";;;"Viljandi maakond, Põhja-Sakala vald, Reegoldi küla";588812,52;6492674,92;"K";6.11.2017;
9016417;"AY";"AY00007240";"7240";;;"Viljandi maakond, Põhja-Sakala vald, Rääka küla";579250,68;6491991,77;"K";6.11.2017;
9016420;"AY";"AY00007550";"7550";;;"Viljandi maakond, Põhja-Sakala vald, Seruküla";573049,39;6464670,54;"K";6.11.2017;
9016425;"AY";"AY00008030";"8030";;;"Viljandi maakond, Põhja-Sakala vald, Taevere küla";586257,75;6493935,83;"K";6.11.2017;
9016103;"AY";"AY00001368";"1368";;;"Ida-Viru maakond, Lüganuse vald, Aruküla";672411,25;6577350,28;"K";6.11.2017;
9016427;"AY";"AY00008566";"8566";;;"Viljandi maakond, Põhja-Sakala vald, Tällevere küla";588749,31;6487101,79;"K";6.11.2017;
9016428;"AY";"AY00008586";"8586";;;"Viljandi maakond, Põhja-Sakala vald, Tääksi küla";595189,21;6486903,73;"K";6.11.2017;
9016429;"AY";"AY00008641";"8641";;;"Viljandi maakond, Põhja-Sakala vald, Uia küla";571659,89;6470153,42;"K";6.11.2017;
9016312;"AY";"AY00002628";"2628";;;"Viljandi maakond, Mulgi vald, Kalvre küla";591748,7;6451608,02;"K";6.11.2017;
9016313;"AY";"AY00002634";"2634";;;"Viljandi maakond, Mulgi vald, Kamara küla";570610,86;6443598,74;"K";6.11.2017;
9016315;"AY";"AY00002761";"2761";;;"Viljandi maakond, Mulgi vald, Karksi-Nuia linn";591473,98;6441065,37;"K";6.11.2017;
9016316;"AY";"AY00003580";"3580";;;"Viljandi maakond, Mulgi vald, Kulla küla";582728,63;6446116,78;"K";6.11.2017;
9016317;"AY";"AY00003837";"3837";;;"Viljandi maakond, Mulgi vald, Kõvaküla";592991,36;6439296,24;"K";6.11.2017;
9016318;"AY";"AY00004030";"4030";;;"Viljandi maakond, Mulgi vald, Laatre küla";574039,81;6434051,64;"K";6.11.2017;
9016320;"AY";"AY00004183";"4183";;;"Viljandi maakond, Mulgi vald, Leeli küla";588190,0;6441615,37;"K";6.11.2017;
9016302;"AY";"AY00001060";"1060";;;"Viljandi maakond, Mulgi vald, Abja-Paluoja linn";579847,57;6443839,26;"K";6.11.2017;
9016308;"AY";"AY00001749";"1749";;;"Viljandi maakond, Mulgi vald, Halliste alevik";584605,61;6447864,84;"K";6.11.2017;
9016310;"AY";"AY00001926";"1926";;;"Viljandi maakond, Mulgi vald, Hõbemäe küla";584167,31;6450149,05;"K";6.11.2017;
9016311;"AY";"AY00002406";"2406";;;"Viljandi maakond, Mulgi vald, Kaarli küla";588796,16;6451219,15;"K";6.11.2017;
9016354;"AY";"AY00008593";"8593";;;"Viljandi maakond, Mulgi vald, Abja-Vanamõisa küla";576165,08;6440764,57;"K";6.11.2017;
9016357;"AY";"AY00008759";"8759";;;"Viljandi maakond, Mulgi vald, Uue-Kariste küla";577209,19;6455254,13;"K";6.11.2017;
9016358;"AY";"AY00008816";"8816";;;"Viljandi maakond, Mulgi vald, Vabamatsi küla";580102,77;6450451,66;"K";6.11.2017;
9016122;"AY";"AY00004740";"4740";;;"Ida-Viru maakond, Lüganuse vald, Maidla küla";671316,5;6581032,14;"K";6.11.2017;
9016123;"AY";"AY00004819";"4819";;;"Ida-Viru maakond, Lüganuse vald, Matka küla";669456,92;6588429,29;"K";6.11.2017;
9016239;"AY";"AY00001559";"1559";;;"Lääne-Viru maakond, Väike-Maarja vald, Eipri küla";635950,04;6560067,34;"K";6.11.2017;
9016243;"AY";"AY00002371";"2371";;;"Lääne-Viru maakond, Väike-Maarja vald, Jäätma küla";639744,11;6534296,0;"K";6.11.2017;
9016245;"AY";"AY00002480";"2480";;;"Lääne-Viru maakond, Väike-Maarja vald, Kadiküla";638768,19;6536037,43;"K";6.11.2017;
9016246;"AY";"AY00002635";"2635";;;"Lääne-Viru maakond, Väike-Maarja vald, Kamariku küla";630093,55;6545481,73;"K";6.11.2017;
9016124;"AY";"AY00004857";"4857";;;"Ida-Viru maakond, Lüganuse vald, Mehide küla";671149,69;6575789,29;"K";6.11.2017;
9016125;"AY";"AY00004975";"4975";;;"Ida-Viru maakond, Lüganuse vald, Moldova küla";676645,52;6601202,33;"K";6.11.2017;
9016251;"AY";"AY00003367";"3367";;;"Lääne-Viru maakond, Väike-Maarja vald, Koluvere küla";629755,84;6532674,99;"K";6.11.2017;
9016252;"AY";"AY00003410";"3410";;;"Lääne-Viru maakond, Väike-Maarja vald, Koonu küla";628540,43;6560608,4;"K";6.11.2017;
9016253;"AY";"AY00003692";"3692";;;"Lääne-Viru maakond, Väike-Maarja vald, Kurtna küla";632920,5;6548797,25;"K";6.11.2017;
9016254;"AY";"AY00003783";"3783";;;"Lääne-Viru maakond, Väike-Maarja vald, Kõpsta küla";624452,88;6537187,39;"K";6.11.2017;
9016232;"AY";"AY00001047";"1047";;;"Lääne-Viru maakond, Väike-Maarja vald, Aavere küla";618155,34;6549852,02;"K";6.11.2017;
9016247;"AY";"AY00002934";"2934";;;"Lääne-Viru maakond, Väike-Maarja vald, Kellamäe küla";627848,14;6540082,68;"K";6.11.2017;
9016248;"AY";"AY00003092";"3092";;;"Lääne-Viru maakond, Väike-Maarja vald, Kiltsi alevik";624428,7;6551920,07;"K";6.11.2017;
9016250;"AY";"AY00003297";"3297";;;"Lääne-Viru maakond, Väike-Maarja vald, Koila küla";637837,91;6533982,35;"K";6.11.2017;
9016345;"AY";"AY00007313";"7313";;;"Viljandi maakond, Mulgi vald, Saate küla";584684,36;6434460,07;"K";6.11.2017;
9016350;"AY";"AY00007825";"7825";;;"Viljandi maakond, Mulgi vald, Suuga küla";596581,33;6452487,69;"K";6.11.2017;
9016233;"AY";"AY00001069";"1069";;;"Lääne-Viru maakond, Väike-Maarja vald, Aburi küla";629118,05;6563125,93;"K";6.11.2017;
9016234;"AY";"AY00001309";"1309";;;"Lääne-Viru maakond, Väike-Maarja vald, Ao küla";626073,36;6542149,65;"K";6.11.2017;
9016235;"AY";"AY00001476";"1476";;;"Lääne-Viru maakond, Väike-Maarja vald, Avanduse küla";638794,45;6548967,63;"K";6.11.2017;
9016115;"AY";"AY00003436";"3436";;;"Ida-Viru maakond, Lüganuse vald, Kopli küla";672576,11;6588130,16;"K";6.11.2017;
9016116;"AY";"AY00003576";"3576";;;"Ida-Viru maakond, Lüganuse vald, Kulja küla";669795,79;6578255,08;"K";6.11.2017;
9016117;"AY";"AY00004347";"4347";;;"Ida-Viru maakond, Lüganuse vald, Liimala küla";670775,99;6601622,12;"K";6.11.2017;
9016118;"AY";"AY00004419";"4419";;;"Ida-Viru maakond, Lüganuse vald, Lipu küla";675703,74;6569100,19;"K";6.11.2017;
9016119;"AY";"AY00004449";"4449";;;"Ida-Viru maakond, Lüganuse vald, Lohkuse küla";673370,45;6583163,11;"K";6.11.2017;
9016120;"AY";"AY00004669";"4669";;;"Ida-Viru maakond, Lüganuse vald, Lüganuse alevik";674117,84;6585464,1;"K";6.11.2017;
9016303;"AY";"AY00001061";"1061";;;"Viljandi maakond, Mulgi vald, Abjaku küla";580306,44;6440628,63;"K";6.11.2017;
9016111;"AY";"AY00002150";"2150";;;"Ida-Viru maakond, Lüganuse vald, Jabara küla";674502,02;6600049,1;"K";6.11.2017;
9016132;"AY";"AY03290600";"6671";;;"Ida-Viru maakond, Lüganuse vald, Püssi linn";673129,93;6584128,51;"K";6.11.2017;
9016216;"AY";"AY00008104";"8104";;;"Ida-Viru maakond, Alutaguse vald, Tammetaguse küla";689494,52;6559972,3;"K";6.11.2017;
9016217;"AY";"AY00008147";"8147";;;"Ida-Viru maakond, Alutaguse vald, Tarakuse küla";695267,5;6573598,88;"K";6.11.2017;
9016220;"AY";"AY00008624";"8624";;;"Ida-Viru maakond, Alutaguse vald, Uhe küla";689566,95;6567815,25;"K";6.11.2017;
9016209;"AY";"AY00006927";"6927";;;"Ida-Viru maakond, Alutaguse vald, Remniku küla";699275,43;6536531,97;"K";6.11.2017;
9016210;"AY";"AY00007086";"7086";;;"Ida-Viru maakond, Alutaguse vald, Roostoja küla";678519,41;6552446,22;"K";6.11.2017;
9016211;"AY";"AY00007337";"7337";;;"Ida-Viru maakond, Alutaguse vald, Sahargu küla";674510,54;6548646,89;"K";6.11.2017;
9016212;"AY";"AY00007649";"7649";;;"Ida-Viru maakond, Alutaguse vald, Smolnitsa küla";701597,35;6536717,9;"K";6.11.2017;
9016214;"AY";"AY00007924";"7924";;;"Ida-Viru maakond, Alutaguse vald, Sälliku küla";687961,44;6549823,63;"K";6.11.2017;
9016215;"AY";"AY00008035";"8035";;;"Ida-Viru maakond, Alutaguse vald, Tagajõe küla";676059,91;6551411,23;"K";6.11.2017;
9016387;"AY";"AY00003523";"3523";;;"Viljandi maakond, Põhja-Sakala vald, Kuhjavere küla";601444,81;6488998,8;"K";6.11.2017;
9016221;"AY";"AY00008786";"8786";;;"Ida-Viru maakond, Alutaguse vald, Uusküla";691591,34;6539991,4;"K";6.11.2017;
9016390;"AY";"AY00003690";"3690";;;"Viljandi maakond, Põhja-Sakala vald, Kurnuvere küla";595468,36;6490927,08;"K";6.11.2017;
9016225;"AY";"AY00009111";"9111";;;"Ida-Viru maakond, Alutaguse vald, Vasknarva küla";704670,74;6535782,19;"K";6.11.2017;
9016226;"AY";"AY00009494";"9494";;;"Ida-Viru maakond, Alutaguse vald, Võhma küla";686619,4;6576973,03;"K";6.11.2017;
9016227;"AY";"AY00009516";"9516";;;"Ida-Viru maakond, Alutaguse vald, Võide küla";686798,68;6573600,54;"K";6.11.2017;
9016229;"AY";"AY00009631";"9631";;;"Ida-Viru maakond, Alutaguse vald, Väike-Pungerja küla";691293,84;6565503,65;"K";6.11.2017;
9016397;"AY";"AY00004261";"4261";;;"Viljandi maakond, Põhja-Sakala vald, Lemmakõnnu küla";579582,88;6479015,4;"K";6.11.2017;
9016305;"AY";"AY00001199";"1199";;;"Viljandi maakond, Mulgi vald, Allaste küla";588592,0;6445622,59;"K";6.11.2017;
9016405;"AY";"AY00005375";"5375";;;"Viljandi maakond, Põhja-Sakala vald, Navesti küla";589319,96;6495461,44;"K";6.11.2017;
9016408;"AY";"AY00005781";"5781";;;"Viljandi maakond, Põhja-Sakala vald, Paaksima küla";592753,36;6496562,9;"K";6.11.2017;
9470460;"AY";"AY00001381";"1381";;;"Ida-Viru maakond, Narva-Jõesuu linn, Arumäe küla";728283,3;6585936,7;"K";6.12.2017;
9470461;"AY";"AY00001472";"1472";;;"Ida-Viru maakond, Narva-Jõesuu linn, Auvere küla";723697,91;6581146,11;"K";6.12.2017;
9284341;"AY";"AY00005166";"5166";;;"Jõgeva maakond, Põltsamaa vald, Mõrtsi küla";619774,95;6509155,65;"K";8.11.2017;
9284342;"AY";"AY00005253";"5253";;;"Jõgeva maakond, Põltsamaa vald, Mällikvere küla";613507,51;6505761,85;"K";8.11.2017;
9213627;"AY";"AY00611518";"6415";;;"Rapla maakond, Kohila vald, Pukamäe küla";543972,84;6557120,68;"K";7.11.2017;
9213628;"AY";"AY00006503";"6503";;;"Rapla maakond, Kohila vald, Põikma küla";537275,31;6556402,96;"K";7.11.2017;
9213630;"AY";"AY00007085";"7085";;;"Rapla maakond, Kohila vald, Rootsi küla";542090,07;6556210,89;"K";7.11.2017;
9213649;"AY";"AY00004381";"4381";;;"Pärnu maakond, Kihnu vald, Linaküla";484653,46;6444302,13;"K";7.11.2017;
9213650;"AY";"AY00007089";"7089";;;"Pärnu maakond, Kihnu vald, Rootsiküla";494811,37;6428984,41;"K";7.11.2017;
9213632;"AY";"AY00007815";"7815";;;"Rapla maakond, Kohila vald, Sutlema küla";536399,44;6559713,77;"K";7.11.2017;
9284343;"AY";"AY00005382";"5382";;;"Jõgeva maakond, Põltsamaa vald, Neanurme küla";623250,08;6501107,03;"K";8.11.2017;
9284344;"AY";"AY00005462";"5462";;;"Jõgeva maakond, Põltsamaa vald, Nurga küla";618634,84;6514253,24;"K";8.11.2017;
9284346;"AY";"AY00005894";"5894";;;"Jõgeva maakond, Põltsamaa vald, Pajusi küla";612646,48;6509271,29;"K";8.11.2017;
9213626;"AY";"AY00006368";"6368";;;"Rapla maakond, Kohila vald, Prillimäe alevik";545764,09;6560439,05;"K";7.11.2017;
9284347;"AY";"AY00006048";"6048";;;"Jõgeva maakond, Põltsamaa vald, Pauastvere küla";617328,79;6506139,42;"K";8.11.2017;
9213611;"AY";"AY00001021";"1021";;;"Rapla maakond, Kohila vald, Aandu küla";541479,61;6558250,47;"K";7.11.2017;
9213615;"AY";"AY00001714";"1714";;;"Rapla maakond, Kohila vald, Hageri alevik";537285,82;6558150,06;"K";7.11.2017;
9213616;"AY";"AY00001715";"1715";;;"Rapla maakond, Kohila vald, Hageri küla";537628,99;6558922,1;"K";7.11.2017;
9213618;"AY";"AY00003268";"3268";;;"Rapla maakond, Kohila vald, Kohila alev";543134,81;6559324,47;"K";7.11.2017;
9213619;"AY";"AY00611519";"4453";;;"Rapla maakond, Kohila vald, Lohu küla";544509,24;6555134,06;"K";7.11.2017;
9213622;"AY";"AY00004811";"4811";;;"Rapla maakond, Kohila vald, Masti küla";541542,58;6559746,81;"K";7.11.2017;
9284099;"AY";"AY00005532";"5532";;;"Jõgeva maakond, Mustvee vald, Nõmme küla";668221,49;6519609,58;"K";8.11.2017;
9284188;"AY";"AY00002261";"2261";;;"Jõgeva maakond, Jõgeva vald, Jõgeva alevik";639161,55;6515947,44;"K";8.11.2017;
9213617;"AY";"AY00002475";"2475";;;"Rapla maakond, Kohila vald, Kadaka küla";543111,31;6555000,65;"K";7.11.2017;
9284189;"AY";"AY03659974";"2262";;;"Jõgeva maakond, Jõgeva vald, Jõgeva linn";638371,04;6513969,89;"K";8.11.2017;
9284190;"AY";"AY00002284";"2284";;;"Jõgeva maakond, Jõgeva vald, Jõune küla";636492,27;6505666,9;"K";8.11.2017;
9284201;"AY";"AY00002861";"2861";;;"Jõgeva maakond, Jõgeva vald, Kaude küla";650360,68;6515774,21;"K";8.11.2017;
9284205;"AY";"AY00003188";"3188";;;"Jõgeva maakond, Jõgeva vald, Kivimäe küla";651042,02;6506501,44;"K";8.11.2017;
9284206;"AY";"AY00003244";"3244";;;"Jõgeva maakond, Jõgeva vald, Kodismaa küla";648963,1;6525052,0;"K";8.11.2017;
9284207;"AY";"AY00003302";"3302";;;"Jõgeva maakond, Jõgeva vald, Koimula küla";652463,67;6522749,23;"K";8.11.2017;
9284242;"AY";"AY00005870";"5870";;;"Jõgeva maakond, Jõgeva vald, Painküla";639468,77;6511377,2;"K";8.11.2017;
9284244;"AY";"AY00005902";"5902";;;"Jõgeva maakond, Jõgeva vald, Pakaste küla";638438,19;6508724,04;"K";8.11.2017;
9284204;"AY";"AY00003178";"3178";;;"Jõgeva maakond, Jõgeva vald, Kivijärve küla";647986,06;6516883,13;"K";8.11.2017;
9284256;"AY";"AY00006684";"6684";;;"Jõgeva maakond, Jõgeva vald, Raaduvere küla";641565,61;6520674,54;"K";8.11.2017;
9213665;"AY";"AY00007502";"7502";;;"Lääne maakond, Vormsi vald, Saxby küla";445188,26;6546032,8;"K";7.11.2017;
9213666;"AY";"AY00007845";"7845";;;"Lääne maakond, Vormsi vald, Suuremõisa küla";451314,16;6534113,7;"K";7.11.2017;
9213667;"AY";"AY00007875";"7875";;;"Lääne maakond, Vormsi vald, Sviby küla";460485,31;6538408,26;"K";7.11.2017;
9213668;"AY";"AY00007971";"7971";;;"Lääne maakond, Vormsi vald, Söderby küla";463707,69;6540564,19;"K";7.11.2017;
9284296;"AY";"AY00009489";"9489";;;"Jõgeva maakond, Jõgeva vald, Võduvere küla";640473,08;6517617,16;"K";8.11.2017;
9284297;"AY";"AY00009519";"9519";;;"Jõgeva maakond, Jõgeva vald, Võidivere küla";655003,1;6525816,91;"K";8.11.2017;
9284298;"AY";"AY00009529";"9529";;;"Jõgeva maakond, Jõgeva vald, Võikvere küla";642940,23;6513241,89;"K";8.11.2017;
9284255;"AY";"AY00006679";"6679";;;"Jõgeva maakond, Jõgeva vald, Raadivere küla";647955,5;6506729,45;"K";8.11.2017;
9284191;"AY";"AY00002360";"2360";;;"Jõgeva maakond, Jõgeva vald, Järvepera küla";650400,81;6509725,37;"K";8.11.2017;
9284193;"AY";"AY00002403";"2403";;;"Jõgeva maakond, Jõgeva vald, Kaarepere küla";645721,74;6504506,01;"K";8.11.2017;
9284245;"AY";"AY00005913";"5913";;;"Jõgeva maakond, Jõgeva vald, Palamuse alevik";649728,06;6507746,45;"K";8.11.2017;
9284246;"AY";"AY00005954";"5954";;;"Jõgeva maakond, Jõgeva vald, Palupere küla";648372,69;6520987,5;"K";8.11.2017;
9284247;"AY";"AY00006040";"6040";;;"Jõgeva maakond, Jõgeva vald, Patjala küla";643261,39;6509894,01;"K";8.11.2017;
9284107;"AY";"AY00006174";"6174";;;"Jõgeva maakond, Mustvee vald, Piilsi küla";668588,46;6534557,49;"K";8.11.2017;
9284350;"AY";"AY00006280";"6280";;;"Jõgeva maakond, Põltsamaa vald, Pisisaare küla";614017,11;6511274,14;"K";8.11.2017;
9284302;"AY";"AY00009655";"9655";;;"Jõgeva maakond, Jõgeva vald, Väljaotsa küla";637141,51;6510855,99;"K";8.11.2017;
9284194;"AY";"AY00002436";"2436";;;"Jõgeva maakond, Jõgeva vald, Kaave küla";631800,83;6512662,44;"K";8.11.2017;
9284195;"AY";"AY00002495";"2495";;;"Jõgeva maakond, Jõgeva vald, Kaera küla";633647,55;6517627,11;"K";8.11.2017;
9284249;"AY";"AY00006233";"6233";;;"Jõgeva maakond, Jõgeva vald, Pikkjärve küla";647983,99;6503601,82;"K";8.11.2017;
9284303;"AY";"AY00009721";"9721";;;"Jõgeva maakond, Jõgeva vald, Õuna küla";636866,5;6512964,99;"K";8.11.2017;
9284198;"AY";"AY00002688";"2688";;;"Jõgeva maakond, Jõgeva vald, Kantküla";649137,5;6523257,03;"K";8.11.2017;
9284199;"AY";"AY00002818";"2818";;;"Jõgeva maakond, Jõgeva vald, Kassinurme küla";642470,55;6506566,43;"K";8.11.2017;
9284304;"AY";"AY00009770";"9770";;;"Jõgeva maakond, Jõgeva vald, Änkküla";647636,55;6510121,85;"K";8.11.2017;
9213658;"AY";"AY00001670";"1670";;;"Lääne maakond, Vormsi vald, Förby küla";448392,57;6538337,5;"K";7.11.2017;
9213659;"AY";"AY00001892";"1892";;;"Lääne maakond, Vormsi vald, Hosby küla";464202,59;6537150,88;"K";7.11.2017;
9213651;"AY";"AY00007951";"7951";;;"Pärnu maakond, Kihnu vald, Sääre küla";502636,88;6448407,74;"K";7.11.2017;
9213661;"AY";"AY00002981";"2981";;;"Lääne maakond, Vormsi vald, Kersleti küla";450223,28;6547649,08;"K";7.11.2017;
9213662;"AY";"AY00005453";"5453";;;"Lääne maakond, Vormsi vald, Norrby küla";462881,04;6543390,91;"K";7.11.2017;
9213663;"AY";"AY00007124";"7124";;;"Lääne maakond, Vormsi vald, Rumpo küla";458233,74;6535679,02;"K";7.11.2017;
9213664;"AY";"AY00007205";"7205";;;"Lääne maakond, Vormsi vald, Rälby küla";457979,66;6544166,81;"K";7.11.2017;
9213634;"AY";"AY03141971";"8976";;;"Rapla maakond, Kohila vald, Vana-Aespa küla";536400,2;6561426,73;"K";7.11.2017;
9213648;"AY";"AY00004276";"4276";;;"Pärnu maakond, Kihnu vald, Lemsi küla";510339,84;6443322,9;"K";7.11.2017;
9213655;"AY";"AY00001493";"1493";;;"Lääne maakond, Vormsi vald, Borrby küla";454455,32;6546403,65;"K";7.11.2017;
9213656;"AY";"AY00001502";"1502";;;"Lääne maakond, Vormsi vald, Diby küla";459237,91;6546687,75;"K";7.11.2017;
9213657;"AY";"AY00001662";"1662";;;"Lääne maakond, Vormsi vald, Fällarna küla";453527,74;6541528,51;"K";7.11.2017;
9213660;"AY";"AY00001900";"1900";;;"Lääne maakond, Vormsi vald, Hullo küla";456325,43;6538809,09;"K";7.11.2017;
9213620;"AY";"AY00004511";"4511";;;"Rapla maakond, Kohila vald, Loone küla";545746,37;6556199,58;"K";7.11.2017;
9284127;"AY";"AY00008210";"8210";;;"Jõgeva maakond, Mustvee vald, Tiheda küla";679995,54;6521461,78;"K";8.11.2017;
9284211;"AY";"AY00003676";"3676";;;"Jõgeva maakond, Jõgeva vald, Kurista küla";634593,05;6513631,87;"K";8.11.2017;
9284314;"AY";"AY00001179";"1179";;;"Jõgeva maakond, Põltsamaa vald, Alastvere küla";615954,02;6507627,71;"K";8.11.2017;
9284316;"AY";"AY00001293";"1293";;;"Jõgeva maakond, Põltsamaa vald, Annikvere küla";618574,49;6501737,78;"K";8.11.2017;
9284324;"AY";"AY00002621";"2621";;;"Jõgeva maakond, Põltsamaa vald, Kalme küla";609200,88;6508678,54;"K";8.11.2017;
9284119;"AY";"AY00007544";"7544";;;"Jõgeva maakond, Mustvee vald, Separa küla";674042,54;6540164,57;"K";8.11.2017;
9284120;"AY";"AY00007637";"7637";;;"Jõgeva maakond, Mustvee vald, Sirguvere küla";659869,23;6514986,44;"K";8.11.2017;
9284121;"AY";"AY00007921";"7921";;;"Jõgeva maakond, Mustvee vald, Sälliksaare küla";665650,62;6540706,48;"K";8.11.2017;
9284261;"AY";"AY00007048";"7048";;;"Jõgeva maakond, Jõgeva vald, Ronivere küla";655073,81;6514034,5;"K";8.11.2017;
9284262;"AY";"AY00007232";"7232";;;"Jõgeva maakond, Jõgeva vald, Rääbise küla";654290,83;6517331,68;"K";8.11.2017;
9284263;"AY";"AY00007318";"7318";;;"Jõgeva maakond, Jõgeva vald, Sadala alevik";650313,43;6527891,54;"K";8.11.2017;
9284320;"AY";"AY00002438";"2438";;;"Jõgeva maakond, Põltsamaa vald, Kaavere küla";625491,75;6509768,48;"K";8.11.2017;
9284363;"AY";"AY00008515";"8515";;;"Jõgeva maakond, Põltsamaa vald, Tõrenurme küla";626553,99;6500797,01;"K";8.11.2017;
9284368;"AY";"AY00009486";"9486";;;"Jõgeva maakond, Põltsamaa vald, Vorsti küla";614438,54;6508654,17;"K";8.11.2017;
9284123;"AY";"AY00008102";"8102";;;"Jõgeva maakond, Mustvee vald, Tammessaare küla";672381,78;6544133,74;"K";8.11.2017;
9284124;"AY";"AY00008117";"8117";;;"Jõgeva maakond, Mustvee vald, Tammispää küla";682400,96;6529350,01;"K";8.11.2017;
9284365;"AY";"AY00008674";"8674";;;"Jõgeva maakond, Põltsamaa vald, Umbusi küla";622164,1;6494096,69;"K";8.11.2017;
9284210;"AY";"AY00003642";"3642";;;"Jõgeva maakond, Jõgeva vald, Kuremaa alevik";646889,04;6513593,5;"K";8.11.2017;
9284312;"AY";"AY00001076";"1076";;;"Jõgeva maakond, Põltsamaa vald, Adavere alevik";609957,76;6509212,6;"K";8.11.2017;
9284313;"AY";"AY00001137";"1137";;;"Jõgeva maakond, Põltsamaa vald, Aidu küla";627854,09;6510659,6;"K";8.11.2017;
9213748;"AY";"AY00007958";"7958";;;"Tartu maakond, Luunja vald, Sääsekõrva küla";672222,82;6475628,85;"K";7.11.2017;
9213775;"AY";"AY00001524";"1524";;;"Ida-Viru maakond, Jõhvi vald, Edise küla";692000,35;6586499,82;"K";7.11.2017;
9213777;"AY";"AY00002271";"2271";;;"Ida-Viru maakond, Jõhvi vald, Jõhvi küla";693209,15;6584360,58;"K";7.11.2017;
9213781;"AY";"AY00004389";"4389";;;"Ida-Viru maakond, Jõhvi vald, Linna küla";698146,86;6585279,38;"K";7.11.2017;
9213782;"AY";"AY00005884";"5884";;;"Ida-Viru maakond, Jõhvi vald, Pajualuse küla";691941,46;6580439,38;"K";7.11.2017;
9213783;"AY";"AY00005999";"5999";;;"Ida-Viru maakond, Jõhvi vald, Pargitaguse küla";695926,64;6583367,64;"K";7.11.2017;
9213786;"AY";"AY00007677";"7677";;;"Ida-Viru maakond, Jõhvi vald, Sompa küla";688743,44;6584713,74;"K";7.11.2017;
9284260;"AY";"AY00007031";"7031";;;"Jõgeva maakond, Jõgeva vald, Rohe küla";637490,91;6522060,21;"K";8.11.2017;
9284359;"AY";"AY00007798";"7798";;;"Jõgeva maakond, Põltsamaa vald, Sulustvere küla";621367,93;6507867,63;"K";8.11.2017;
9284361;"AY";"AY00008141";"8141";;;"Jõgeva maakond, Põltsamaa vald, Tapiku küla";623999,23;6520994,92;"K";8.11.2017;
9213741;"AY";"AY00006314";"6314";;;"Tartu maakond, Luunja vald, Poksi küla";677823,2;6477181,07;"K";7.11.2017;
9213744;"AY";"AY00007479";"7479";;;"Tartu maakond, Luunja vald, Sava küla";673622,55;6476198,81;"K";7.11.2017;
9284086;"AY";"AY00004033";"4033";;;"Jõgeva maakond, Mustvee vald, Laekannu küla";658560,95;6536980,13;"K";8.11.2017;
9284092;"AY";"AY00004459";"4459";;;"Jõgeva maakond, Mustvee vald, Lohusuu alevik";683750,38;6530788,28;"K";8.11.2017;
9213694;"AY";"AY00005534";"5534";;;"Tartu maakond, Nõo vald, Nõo alevik";648644,34;6461942,33;"K";7.11.2017;
